title,url,status,timing
"Совместные займы ФРП с РФРП по программе ""Проекты лесной промышленности""",https://gisp.gov.ru/nmp/measure/12447229,Активная,"Конкурсное событие, На регулярной основе"
"Программа ФРП СПб «Займы для приобретения научного, лабораторного и исследовательского оборудования промышленными предприятиями»",https://gisp.gov.ru/nmp/measure/12448544,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Проекты развития""",https://gisp.gov.ru/nmp/measure/8138737,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФПР СПб ""Займы в целях реализации государственной программы Российской Федерации ""Развитие промышленности и повышение ее конкурентоспособности""",https://gisp.gov.ru/nmp/measure/12448425,Активная,"Бюджет на 2024 г., 89 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Промышленная ипотека""",https://gisp.gov.ru/nmp/measure/12448076,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы на технологическое присоединение""",https://gisp.gov.ru/nmp/measure/12447751,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для системообразующих предприятий на приобретение комплектующих изделий""",https://gisp.gov.ru/nmp/measure/12447752,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Проекты цифровизации для промышленных предприятий""",https://gisp.gov.ru/nmp/measure/12447399,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для поставщиков системообразующих предприятий на приобретение комплектующих изделий""",https://gisp.gov.ru/nmp/measure/12447754,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Проекты развития критически важных объектов инфраструктуры промышленных предприятий""",https://gisp.gov.ru/nmp/measure/12447081,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для приобретения оборудования и комплектующих, используемых при производстве медицинского оборудования и оборудования для производства лекарственных средств и медицинских изделий""",https://gisp.gov.ru/nmp/measure/12446601,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для рефинансирования обязательств по кредитным и лизинговым договорам, связанным с приобретением оборудования""",https://gisp.gov.ru/nmp/measure/10703985,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для приобретения оборудования, используемого при производстве лекарственных средств и медицинских изделий""",https://gisp.gov.ru/nmp/measure/12446594,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для приобретения оборудования""",https://gisp.gov.ru/nmp/measure/9887240,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для приобретения оборудования в лизинг""",https://gisp.gov.ru/nmp/measure/9887227,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы для приобретения российского оборудования в лизинг""",https://gisp.gov.ru/nmp/measure/9887231,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Программа ФРП СПб ""Займы на первый взнос по лизингу""",https://gisp.gov.ru/nmp/measure/9887234,Активная,"Бюджет на 2024 г., 5 884 млн ₽, Конкурсное событие, На регулярной основе"
"Совместные займы РФРП Ставропольского края с ФРП по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/9035425,Активная,"Конкурсное событие, На регулярной основе"
"Заем РФРП Ставропольского края по программе ""ПРОЕКТЫ РАЗВИТИЯ Ставропольского края""",https://gisp.gov.ru/nmp/measure/9035451,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы  РФРП Ставропольского края с ФРП по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/9035479,Активная,"Конкурсное событие, На регулярной основе"
"Заем РФРП Ставропольского края по программе ""Пищевик""",https://gisp.gov.ru/nmp/measure/10667417,Активная,"Конкурсное событие, На регулярной основе"
"Заем РФРП Ставропольского края по программе ""Экспортный потенциал""",https://gisp.gov.ru/nmp/measure/10667447,Активная,"Конкурсное событие, На регулярной основе"
"заем РФРП Ставропольского края по программе ""Комплексное решение""",https://gisp.gov.ru/nmp/measure/10667546,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы РФРП Ставропольского края с ФРП по программе ""Повышение производительности труда""",https://gisp.gov.ru/nmp/measure/12446666,Активная,"Конкурсное событие, На регулярной основе"
"Заем РФРП Ставропольского края по программе ""РЕФИНАНС""",https://gisp.gov.ru/nmp/measure/12446667,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы  РФРП Ставропольского края с ФРП по программе ""Проекты лесной промышленности""",https://gisp.gov.ru/nmp/measure/12447065,Активная,"Конкурсное событие, На регулярной основе"
Заем РФРП Ставропольского края по программе «Пром-арендатор»,https://gisp.gov.ru/nmp/measure/12447726,Активная,"Конкурсное событие, На регулярной основе"
"Заем РФРП Ставропольского края по программе ""БИЗНЕС ОБОРОТ""",https://gisp.gov.ru/nmp/measure/12447730,Активная,"Конкурсное событие, На регулярной основе"
Заем РФРП Ставропольского края по программе «Оборотный капитал для производства продукции  двойного назначения»,https://gisp.gov.ru/nmp/measure/12448577,Активная,"Конкурсное событие, На регулярной основе"
Заем РФРП Ставропольского края по программе «Приоритет Ставропольского края»,https://gisp.gov.ru/nmp/measure/12448578,Активная,"Конкурсное событие, На регулярной основе"
Оказание комплекса услуг Центром поддержки предпринимательства,https://gisp.gov.ru/nmp/measure/10412862,Активная,"Конкурсное событие, На регулярной основе"
Предоставление инжиниринговых услуг Региональным центром инжиниринга,https://gisp.gov.ru/nmp/measure/10414327,Активная,"Конкурсное событие, На регулярной основе"
Имущественная поддержка путем предоставления нежилых помещений в аренду по льготным арендным ставкам субъекту малого предпринимательства,https://gisp.gov.ru/nmp/measure/10404603,Активная,"Конкурсное событие, На регулярной основе"
Инвестиционный налоговый вычет по налогу на прибыль организаций,https://gisp.gov.ru/nmp/measure/12448648,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП НСО с ФРП по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/12446662,Активная,"Конкурсное событие, На регулярной основе"
"Льготное заемное финансирование ФРП НСО по программе ""Проекты развития (областное финансирование)""",https://gisp.gov.ru/nmp/measure/10365271,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП НСО с ФРП по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/12446660,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП НСО с ФРП по программе ""Проекты лесной промышленности: софинансирование с ФРП РФ""",https://gisp.gov.ru/nmp/measure/12447078,Активная,"Конкурсное событие, На регулярной основе"
Организация участия субъектов предпринимательства в международных выставочно-ярмарочных мероприятиях в Российской Федерации и в иностранном государстве,https://gisp.gov.ru/nmp/measure/12448650,Активная,"Конкурсное событие, На регулярной основе"
Комплексная услуга по содействию в поиске и подборе иностранного покупателя,https://gisp.gov.ru/nmp/measure/12448651,Активная,"Конкурсное событие, На регулярной основе"
Комплексная услуга по организации и проведению международных бизнес-миссий,https://gisp.gov.ru/nmp/measure/12448649,Активная,"Конкурсное событие, На регулярной основе"
Предоставление инвестиционного налогового вычета по налогу на прибыль организаций,https://gisp.gov.ru/nmp/measure/12292226,Активная,"Конкурсное событие, На регулярной основе"
Меры поддержки региональных инвестиционных проектов (РИП).,https://gisp.gov.ru/nmp/measure/12298003,Активная,"Конкурсное событие, На регулярной основе"
Государственная поддержка реализации инвестиционных проектов,https://gisp.gov.ru/nmp/measure/8141622,Активная,"Конкурсное событие, На регулярной основе"
"Содействие в приведении продукции и (или) производственного процесса в соответствие с требованиями, предъявляемым на внешних рынках для экспорта товаров (работ, услуг) (стандартизация,...",https://gisp.gov.ru/nmp/measure/12448653,Активная,"Конкурсное событие, На регулярной основе"
"Услуга по содействию в организации и осуществлении транспортировки товаров субъектов малого и среднего предпринимательства, предназначенных для экспорта на внешние рынки",https://gisp.gov.ru/nmp/measure/12448654,Активная,"Конкурсное событие, На регулярной основе"
"Комплексная услуга по содействию в размещении субъектов малого и среднего предпринимательства и (или) товара (работы, услуги) субъекта малого и среднего предпринимательства на международных...",https://gisp.gov.ru/nmp/measure/12448655,Активная,"Конкурсное событие, На регулярной основе"
Комплексная услуга по сопровождению экспортного контракта,https://gisp.gov.ru/nmp/measure/12448652,Активная,"Конкурсное событие, На регулярной основе"
Предоставление микрозаймов,https://gisp.gov.ru/nmp/measure/12448658,Активная,"Конкурсное событие, На регулярной основе"
"Заем Фонда развития промышленности Севастополя по программе ""Проекты вторичной переработки""",https://gisp.gov.ru/nmp/measure/12447508,Активная,"Конкурсное событие, На регулярной основе"
Предоставление поручительства субъектам малого и среднего предпринимательства Гарантийного фонда города Севастополя,https://gisp.gov.ru/nmp/measure/12447006,Активная,"Конкурсное событие, На регулярной основе"
"Заем Фонда развития промышленности Севастополя по программе ""Судостроение""",https://gisp.gov.ru/nmp/measure/12447446,Активная,"Конкурсное событие, На регулярной основе"
"Заем Фонда развития промышленности Севастополя по программе ""Промышленная ипотека""",https://gisp.gov.ru/nmp/measure/12448317,Активная,"Конкурсное событие, На регулярной основе"
"Заем Фонда развития промышленности Севастополя по программе ""Создание производства""",https://gisp.gov.ru/nmp/measure/12447716,Активная,"Конкурсное событие, На регулярной основе"
"Совместный заем Фонда развития промышленности Севастополя с ФРП по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/12447010,Активная,"Конкурсное событие, На регулярной основе"
"Совместный заем Фонда развития промышленности Севастополя с ФРП по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/12447009,Активная,"Конкурсное событие, На регулярной основе"
Содействие реализации инвестиционных проектов,https://gisp.gov.ru/nmp/measure/12447015,Активная,"Конкурсное событие, На регулярной основе"
Грант на компенсацию части затрат на участие в выставочных мероприятиях,https://gisp.gov.ru/nmp/measure/12447904,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП и РФРП Воронежской области по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/10136692,Активная,"Бюджет на 2024 г., 50 млн ₽, Конкурсное событие, На регулярной основе"
"Совместные займы ФРП и РФРП Воронежской области по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/10158352,Активная,"Бюджет на 2024 г., 50 млн ₽, Конкурсное событие, На регулярной основе"
"Займы АУ ""Региональный фонд развития промышленности Воронежской области"" по программе ""Инвестиционное развитие""",https://gisp.gov.ru/nmp/measure/12448006,Активная,"Бюджет на 2024 г., 100 млн ₽, Конкурсное событие, На регулярной основе"
Информационно-консультационные услуги для предприятий Воронежской области,https://gisp.gov.ru/nmp/measure/12446772,Активная,"Конкурсное событие, На регулярной основе"
Предоставление микрозаймов субъектам малого и среднего предпринимательства,https://gisp.gov.ru/nmp/measure/12446822,Активная,"Конкурсное событие, На регулярной основе"
Информационно - консультационная поддержка экспортно ориентированных субъектов МСП Воронежской области,https://gisp.gov.ru/nmp/measure/12446852,Активная,"Конкурсное событие, На регулярной основе"
Обучение по программе профессиональной переподготовки управленческого звена «Лидеры производительности»,https://gisp.gov.ru/nmp/measure/12446842,Активная,"Конкурсное событие, На регулярной основе"
"Услуги в сфере производительности труда в рамках регионального проекта Воронежской области ""Адресная поддержка повышения производительности труда на предприятии""",https://gisp.gov.ru/nmp/measure/12446838,Активная,"Конкурсное событие, На регулярной основе"
Предоставление поручительств по обязательствам субъектам малого и среднего предпринимательства,https://gisp.gov.ru/nmp/measure/12446823,Активная,"Конкурсное событие, На регулярной основе"
"Займы АУ ""Региональный фонд развития промышленности Воронежской области"" по программе ""Технологическое развитие""",https://gisp.gov.ru/nmp/measure/12447071,Активная,"Бюджет на 2024 г., 50 млн ₽, Конкурсное событие, На регулярной основе"
"Совместный займ ФРП и РФРП Республики Дагестан по программе ""Повышение производительности труда""",https://gisp.gov.ru/nmp/measure/12447272,Активная,"Конкурсное событие, На регулярной основе"
"Совместный займ ФРП и РФРП Республики Дагестан по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/12447273,Активная,"Конкурсное событие, На регулярной основе"
"Совместный займ  ФРП и РФРП Республики Дагестан по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/12447274,Активная,"Конкурсное событие, На регулярной основе"
"Займ ФРП Республики Дагестан по программе ""Резидент""",https://gisp.gov.ru/nmp/measure/12447525,Активная,"Конкурсное событие, На регулярной основе"
"Займ ФРП Республики Дагестан по программе ""КЛАСТЕР""",https://gisp.gov.ru/nmp/measure/12448619,Активная,"Конкурсное событие, На регулярной основе"
Информирование о существующих мерах государственной и негосударственной поддержки экспортеров,https://gisp.gov.ru/nmp/measure/11668330,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП и РФРП Сахалинской области по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/12448537,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП и РФРП Сахалинской области по программе ""Проекты лесной промышленности""",https://gisp.gov.ru/nmp/measure/12448540,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП и РФРП Сахалинской области по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/12448539,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП и РФРП Сахалинской области по программе ""Повышение производительности труда""",https://gisp.gov.ru/nmp/measure/12448538,Активная,"Конкурсное событие, На регулярной основе"
"Предоставление поручительств по кредитным договорам, договорам банковской гарантии, договорам лизинга, договорам займа.",https://gisp.gov.ru/nmp/measure/12448659,Активная,"Конкурсное событие, На регулярной основе"
Поручительство РГО Томской области для малых и средних предприятий области,https://gisp.gov.ru/nmp/measure/12139736,Активная,"Конкурсное событие, На регулярной основе"
"Совместное финансирование проектов с ФРП по программе ""Повышение производительности труда""",https://gisp.gov.ru/nmp/measure/12447189,Активная,"Конкурсное событие, На регулярной основе"
"Совместное финансирование проектов с ФРП по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/9037310,Активная,"Конкурсное событие, На регулярной основе"
Финансовый заем ФРП Республики Башкортостан по программе «Регион»,https://gisp.gov.ru/nmp/measure/10250809,Активная,"Конкурсное событие, На регулярной основе"
Финансовый заем ФРП Республики Башкортостан по программе «Легпром»,https://gisp.gov.ru/nmp/measure/12446669,Активная,"Конкурсное событие, На регулярной основе"
Финансовый заем ФРП Республики Башкортостан по программе «Проекты лесной промышленности Республики Башкортостан»,https://gisp.gov.ru/nmp/measure/12447102,Активная,"Конкурсное событие, На регулярной основе"
"Совместное финансирование проектов с ФРП по программе ""Проекты лесной промышленности""",https://gisp.gov.ru/nmp/measure/12447190,Активная,"Конкурсное событие, На регулярной основе"
"Совместное финансирование проектов с ФРП по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/9037352,Активная,"Конкурсное событие, На регулярной основе"
Финансовый заем ФРП Республики Башкортостан по программе «Межрегиональная кооперация»,https://gisp.gov.ru/nmp/measure/12448345,Активная,"Конкурсное событие, На регулярной основе"
"Финансовый заем ФРП Республики Башкортостан по программе ""Поддержка участников промышленных кластеров""",https://gisp.gov.ru/nmp/measure/12447907,Активная,"Конкурсное событие, На регулярной основе"
Финансовый заем ФРП Республики Башкортостан по программе «Товары для детей»,https://gisp.gov.ru/nmp/measure/12448219,Активная,"Конкурсное событие, На регулярной основе"
Финансовый заем ФРП Республики Башкортостан по программе «Новые резервы»,https://gisp.gov.ru/nmp/measure/12448086,Активная,"Конкурсное событие, На регулярной основе"
"Программа ""Пищевое производство региона""",https://gisp.gov.ru/nmp/measure/12448079,Активная,"Конкурсное событие, На регулярной основе"
"Программа ""Проекты развития региона""",https://gisp.gov.ru/nmp/measure/12447950,Активная,"Конкурсное событие, На регулярной основе"
Индивидуальное консультирование по вопросам экспортной деятельности,https://gisp.gov.ru/nmp/measure/11668351,Активная,"Конкурсное событие, На регулярной основе"
"Предоставление земельных участков, государственная собственность на которые не разграничена, в аренду без проведения торгов за 1 рубль.",https://gisp.gov.ru/nmp/measure/12448668,Активная,"Конкурсное событие, На регулярной основе"
"Поддержка субъектов инвестиционной деятельности путем предоставления статуса ""инвестора"".",https://gisp.gov.ru/nmp/measure/8141461,Активная,"Конкурсное событие, На регулярной основе"
Поддержка субъектов малого и среднего предпринимательства в виде предоставления микрозаймов,https://gisp.gov.ru/nmp/measure/8141584,Активная,"Конкурсное событие, На регулярной основе"
Предоставление земельного участка на территории инвестиционных площадках Республики Ингушетия,https://gisp.gov.ru/nmp/measure/8141549,Активная,"Конкурсное событие, На регулярной основе"
Поддержка субъектов малого и среднего предпринимательства в виде предоставления гарантийной поддержки (поручительств),https://gisp.gov.ru/nmp/measure/12448078,Активная,"Конкурсное событие, На регулярной основе"
Предоставление налоговых льгот на прибыль организации,https://gisp.gov.ru/nmp/measure/12446732,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП с РФРП Липецкой области по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/9035457,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП с РФРП Липецкой области по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/9035485,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП с РФРП Липецкой области по программе ""Проекты лесной промышленности""",https://gisp.gov.ru/nmp/measure/12447087,Активная,"Конкурсное событие, На регулярной основе"
"Программа Фонда развития промышленности Липецкой области ""Проекты инфраструктуры""",https://gisp.gov.ru/nmp/measure/10410492,Активная,"Конкурсное событие, На регулярной основе"
"Программа Фонда развития промышленности Липецкой области ""Повышение производительности труда""",https://gisp.gov.ru/nmp/measure/10412511,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП с РФРП Липецкой области по программе ""Повышение производительности труда"".",https://gisp.gov.ru/nmp/measure/12364705,Активная,"Конкурсное событие, На регулярной основе"
"Программа Фонда развития промышленности Липецкой области ""Проектное финансирование""",https://gisp.gov.ru/nmp/measure/12447719,Активная,"Конкурсное событие, На регулярной основе"
"Программа Фонда развития промышленности Липецкой области ""Проектная ипотека""",https://gisp.gov.ru/nmp/measure/12448122,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП с ФРП Забайкальского края по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/8804570,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы ФРП с ФРП Забайкальского края по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/10375360,Активная,"Конкурсное событие, На регулярной основе"
"Программа ""Развитие промышленности""",https://gisp.gov.ru/nmp/measure/12448019,Активная,"Конкурсное событие, На регулярной основе"
"Региональная программа льготного финансирования ""Проекты развития. Областной приоритет""",https://gisp.gov.ru/nmp/measure/12448280,Активная,"Конкурсное событие, На регулярной основе"
Консультационные услуги по региональным мерам поддержки промышленных предприятий,https://gisp.gov.ru/nmp/measure/12447027,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы РФРП Ивановской области с ФРП по программе ""Проекты развития""",https://gisp.gov.ru/nmp/measure/10253173,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы РФРП Ивановской области с ФРП по программе ""Комплектующие изделия""",https://gisp.gov.ru/nmp/measure/10253257,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы РФРП Ивановской области с ФРП по программе ""Повышение производительности труда""",https://gisp.gov.ru/nmp/measure/12446737,Активная,"Конкурсное событие, На регулярной основе"
"Совместные займы РФРП Ивановской области с ФРП по программе ""Проекты лесной промышленности""",https://gisp.gov.ru/nmp/measure/12447064,Активная,"Конкурсное событие, На регулярной основе"
Предоставление налоговых льгот,https://gisp.gov.ru/nmp/measure/6678163,Активная,
"Статья 26.18. Льготы, предоставляемые инвесторам, осуществившим капитальные вложения в объекты основных средств",https://gisp.gov.ru/nmp/measure/6678276,Активная,
"Предоставление  микрозаймов, в том числе начинающим предпринимателям Московской области. Широкий спектр обеспечения и гибкий график погашения (отсрочка)",https://gisp.gov.ru/nmp/measure/6684915,Активная,
Субсидии предприятиям Удмуртской Республики на возмещение части затрат на участие в выставках,https://gisp.gov.ru/nmp/measure/6698544,Активная,
Льготы на территории Томской области по налогу на имущество организаций и по налогу на прибыль организаций,https://gisp.gov.ru/nmp/measure/6705757,Активная,
Субсидия на возмещение затрат по уплате первого взноса при заключении договоров лизинга,https://gisp.gov.ru/nmp/measure/6708828,Активная,
Предоставление государственной поддержки в форме субсидии управляющим компаниям индустриальных (промышленных) парков,https://gisp.gov.ru/nmp/measure/6708837,Активная,
Обеспечение исполнение обязательств принципала по возврату суммы кредита и уплате процентов за пользование кредитом,https://gisp.gov.ru/nmp/measure/6712675,Активная,
"Снижение ставки по налогу на прибыль организаций, подлежащей зачислению в областной бюджет, с 18 до 13,5% и снижение ставки по налогу на имущество организаций с",https://gisp.gov.ru/nmp/measure/6716594,Активная,
Льготы по налогу на имущество организаций в Калужской области,https://gisp.gov.ru/nmp/measure/6716708,Активная,
Льготы по транспортному налогу в Калужской области,https://gisp.gov.ru/nmp/measure/6716714,Активная,
"Предоставление субсидий научно-производственным центрам на проведенный комплекс работ по созданию новых материалов, технологий, опытных образцов (опытных партий) инновационной высокотехнологичной...",https://gisp.gov.ru/nmp/measure/6722908,Активная,"Бюджет на 2024 г., 5 млн ₽"
Закон о промышленной политике в Псковской области,https://gisp.gov.ru/nmp/measure/6901639,Активная,
Субсидии в целях возмещения затрат на обеспечение производственных площадок на территории Орловской области производственной инфраструктурой,https://gisp.gov.ru/nmp/measure/6914572,Активная,
Льгота по налогу на имущество организаций,https://gisp.gov.ru/nmp/measure/6914644,Активная,
Льгота по налогу на прибыль организаций для предприятий Орловской области,https://gisp.gov.ru/nmp/measure/6934917,Активная,
Предоставление субсидий организациям медицинской промышленности на проведенные доклинические (в том числе технические и/или токсикологические) и/или клинические испытания/исследования медицинских...,https://gisp.gov.ru/nmp/measure/6939045,Активная,"Бюджет на 2024 г., 0 млн ₽"
Субсидии предприятиям Новосибирской области на возмещение части затрат на приобретенное технологическое оборудование и на возмещение части затрат на НИОКР,https://gisp.gov.ru/nmp/measure/6939123,Активная,"Бюджет на 2024 г., 25 млн ₽"
"Услуги Департамента сопровождения Центра ""Мой бизнес"" субъектам предпринимательства",https://gisp.gov.ru/nmp/measure/7773668,Активная,
"ОГАУ ""Государственный фонд развития промышленности Челябинской области""",https://gisp.gov.ru/nmp/measure/7773722,Активная,
"АНО ""Агентство международного сотрудничества Челябинской области""",https://gisp.gov.ru/nmp/measure/7773890,Активная,
Государственная поддержка инвестиционной деятельности в Тюменской области,https://gisp.gov.ru/nmp/measure/8115404,Активная,
"Придание инвестиционным проектам, реализуемым в Республике Алтай, статуса регионального значения",https://gisp.gov.ru/nmp/measure/8122024,Активная,
Предоставление земельных участков в аренду без торгов,https://gisp.gov.ru/nmp/measure/8122110,Активная,
Об инвестиционном налоговом вычете по налогу на прибыль организаций на территории Республики Алтай,https://gisp.gov.ru/nmp/measure/8122116,Активная,
Упрощенная система налогообложения,https://gisp.gov.ru/nmp/measure/8124141,Активная,
О ПРИМЕНЕНИИ ИНДИВИДУАЛЬНЫМИ ПРЕДПРИНИМАТЕЛЯМИ ПАТЕНТНОЙ СИСТЕМЫ НАЛОГООБЛОЖЕНИЯ НА ТЕРРИТОРИИ ИРКУТСКОЙ ОБЛАСТИ,https://gisp.gov.ru/nmp/measure/8124250,Активная,
"О ПОНИЖЕННЫХ НАЛОГОВЫХ СТАВКАХ НАЛОГА НА ПРИБЫЛЬ ОРГАНИЗАЦИЙ, ПОДЛЕЖАЩЕГО ЗАЧИСЛЕНИЮ В ОБЛАСТНОЙ БЮДЖЕТ ДЛЯ ОТДЕЛЬНЫХ КАТЕГОРИЙ НАЛОГОПЛАТЕЛЬЩИКОВ",https://gisp.gov.ru/nmp/measure/8124747,Активная,
"Предоставление налоговых льгот Иркутской области, включая территорию Усть-Ордынского Бурятского округа",https://gisp.gov.ru/nmp/measure/8125557,Активная,
"О пониженной налоговой ставки  налога на прибыль организаций, подлежащего зачислению в областной бюджет",https://gisp.gov.ru/nmp/measure/8133845,Активная,
Льгота по налогу на имущество,https://gisp.gov.ru/nmp/measure/8136180,Активная,
Льгота по налогу на прибыль,https://gisp.gov.ru/nmp/measure/8136220,Активная,
Возмещение части затрат на уплату процентов по кредитам,https://gisp.gov.ru/nmp/measure/8136433,Активная,
Налоговые льготы для инвесторов Республики Тыва,https://gisp.gov.ru/nmp/measure/8139024,Активная,
Обеспечение обязательств инвесторов перед кредитными организациями,https://gisp.gov.ru/nmp/measure/8140590,Активная,
"Создание режима наибольшего благоприятствования для инвесторов, что дает право на получение льготы по налогу на имущество организаций, в части вновь созданных основных средств,",https://gisp.gov.ru/nmp/measure/8140903,Активная,
Государственная поддержка инвестиционной деятельности,https://gisp.gov.ru/nmp/measure/8144568,Активная,
Льгота по налогу на имущество организаций (освобождение от уплаты),https://gisp.gov.ru/nmp/measure/8146595,Активная,
